timestamp,p1,p2,p3,p4
15656,13.377209,12.8728895,7.509186,6.4364448
15668,13.377209,12.8728895,7.509186,6.4364448
15671,13.377209,12.8728895,7.509186,6.4364448
15679,13.377209,12.8728895,7.509186,6.4364448
15692,13.377209,12.8728895,7.509186,6.4364448
15702,13.377209,12.8728895,7.509186,6.4364448
15715,13.377209,12.8728895,7.509186,6.4364448
15729,13.377209,12.8728895,7.509186,6.4364448
15734,13.377209,12.8728895,7.509186,6.4364448
15750,13.377209,12.8728895,7.509186,6.4364448
15753,13.377209,12.8728895,7.509186,6.4364448
15760,13.377209,12.8728895,7.509186,6.4364448
15773,13.377209,12.8728895,7.509186,6.4364448
15784,13.377209,12.8728895,7.509186,6.4364448
15796,13.377209,12.8728895,7.509186,6.4364448
15808,13.377209,12.8728895,7.509186,6.4364448
15819,13.377209,12.8728895,7.509186,6.4364448
15820,13.377209,12.8728895,7.509186,6.4364448
15834,13.377209,12.8728895,7.509186,6.4364448
15842,13.377209,12.8728895,7.509186,6.4364448
15854,13.377209,12.8728895,7.509186,6.4364448
15866,13.377209,12.8728895,7.509186,6.4364448
15877,13.377209,12.8728895,7.509186,6.4364448
15889,13.377209,12.8728895,7.509186,6.4364448
15893,13.377209,12.8728895,7.509186,6.4364448
15900,13.377209,12.8728895,7.509186,6.4364448
15912,13.377209,12.8728895,7.509186,6.4364448
15923,13.377209,12.8728895,7.509186,6.4364448
15935,13.377209,12.8728895,7.509186,6.4364448
15947,13.377209,12.8728895,7.509186,6.4364448
15958,13.377209,12.8728895,7.509186,6.4364448
15959,13.377209,12.8728895,7.509186,6.4364448
15970,13.377209,12.8728895,7.509186,6.4364448
15982,13.377209,12.8728895,7.509186,6.4364448
15993,13.377209,12.8728895,7.509186,6.4364448
16005,13.377209,12.8728895,7.509186,6.4364448
16017,13.377209,12.8728895,7.509186,6.4364448
16030,13.377209,12.8728895,7.509186,6.4364448
16034,13.377209,12.8728895,7.509186,6.4364448
16039,13.377209,12.8728895,7.509186,6.4364448
16053,13.377209,12.8728895,7.509186,6.4364448
16063,13.377209,12.8728895,7.509186,6.4364448
16074,13.377209,12.8728895,7.509186,6.4364448
16086,13.377209,12.8728895,7.509186,6.4364448
16098,13.377209,12.8728895,7.509186,6.4364448
16101,13.377209,12.8728895,7.509186,6.4364448
16113,13.377209,12.8728895,7.509186,6.4364448
16120,13.377209,12.8728895,7.509186,6.4364448
16133,13.377209,12.8728895,7.509186,6.4364448
16144,13.377209,12.8728895,7.509186,6.4364448
16155,13.377209,12.8728895,7.509186,6.4364448
16167,13.377209,12.8728895,7.509186,6.4364448
16179,13.377209,12.8728895,7.509186,6.4364448
16180,13.377209,12.8728895,7.509186,6.4364448
16191,13.377209,12.8728895,7.509186,6.4364448
16202,13.377209,12.8728895,7.509186,6.4364448
16215,13.377209,12.8728895,7.509186,6.4364448
16228,13.377209,12.8728895,7.509186,6.4364448
16237,13.377209,12.8728895,7.509186,6.4364448
16248,13.377209,12.8728895,7.509186,6.4364448
16252,13.377209,12.8728895,7.509186,6.4364448
16261,13.377209,12.8728895,7.509186,6.4364448
